link,title,director0,director1,director2,attr0,attr1,attr2,genre0,genre1,genre2,genre3,region0,region1,region2,lang0,lang1,lang2,ReleaseDate,rd0,rd1,rd2,rd3,rd4,rd5,rd6,rd7,rd8,rd9
https://movie.douban.com/subject/1305858/,无声言证 Mute Witness,安东尼·威,unknown,unknown,玛丽娜·奇蒂娜 Marina Zudina,菲·雷普利,艾凡·里察斯,悬疑,惊悚,犯罪,unknown,俄罗斯,英国,德国,unknown,unknown,unknown,1995,"['危情十日', 'https://movie.douban.com/subject/1292850/?from=subject-page']","['旧日噩梦', 'https://movie.douban.com/subject/4146762/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['女尸谜案', 'https://movie.douban.com/subject/10608242/?from=subject-page']","['死路', 'https://movie.douban.com/subject/1422306/?from=subject-page']","['罗斯玛丽的婴儿', 'https://movie.douban.com/subject/1293852/?from=subject-page']","['黑暗面', 'https://movie.douban.com/subject/6536180/?from=subject-page']","['当你熟睡', 'https://movie.douban.com/subject/3731626/?from=subject-page']","['幻影凶间', 'https://movie.douban.com/subject/1793903/?from=subject-page']"
https://movie.douban.com/subject/1299795/,非常公寓 L'appartement,吉勒斯·米莫,unknown,unknown,罗曼娜·波琳热,文森特·卡索,让-菲利普·艾科菲,剧情,爱情,悬疑,unknown,法国,西班牙,意大利,unknown,unknown,unknown,1996,"['极地恋人', 'https://movie.douban.com/subject/1307474/?from=subject-page']","['对她说', 'https://movie.douban.com/subject/1292211/?from=subject-page']","['芳芳', 'https://movie.douban.com/subject/1293377/?from=subject-page']","['祖与占', 'https://movie.douban.com/subject/1292338/?from=subject-page']","['午夜巴塞罗那', 'https://movie.douban.com/subject/1981242/?from=subject-page']","['面纱', 'https://movie.douban.com/subject/1441238/?from=subject-page']","['纯真年代', 'https://movie.douban.com/subject/1301465/?from=subject-page']","['新桥恋人', 'https://movie.douban.com/subject/1291559/?from=subject-page']","['爱在日落黄昏时', 'https://movie.douban.com/subject/1291990/?from=subject-page']","['英国病人', 'https://movie.douban.com/subject/1291853/?from=subject-page']"
https://movie.douban.com/subject/1441801/,局内人 Inside Man,斯派克·,unknown,unknown,丹泽尔·华盛顿,克里夫·欧文,朱迪·福斯特,剧情,悬疑,惊悚,犯罪,美国,unknown,unknown,unknown,unknown,unknown,2006,"['王牌对王牌', 'https://movie.douban.com/subject/1293434/?from=subject-page']","['银行大劫案', 'https://movie.douban.com/subject/1889152/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['洛城机密', 'https://movie.douban.com/subject/1292348/?from=subject-page']","['火柴人', 'https://movie.douban.com/subject/1307542/?from=subject-page']","['守法公民', 'https://movie.douban.com/subject/3009161/?from=subject-page']","['破绽', 'https://movie.douban.com/subject/1939173/?from=subject-page']","['训练日', 'https://movie.douban.com/subject/1304898/?from=subject-page']","['神秘拼图', 'https://movie.douban.com/subject/1294621/?from=subject-page']","['十一罗汉', 'https://movie.douban.com/subject/1301578/?from=subject-page']"
https://movie.douban.com/subject/1793903/,幻影凶间 1408,米凯尔·哈弗斯特罗,unknown,unknown,约翰·库萨克,塞缪尔·杰克逊,托尼·夏尔赫布,悬疑,恐怖,奇幻,unknown,美国,unknown,unknown,unknown,unknown,unknown,2007,"['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']","['死寂', 'https://movie.douban.com/subject/1895120/?from=subject-page']","['潜伏', 'https://movie.douban.com/subject/4817901/?from=subject-page']","['鬼影', 'https://movie.douban.com/subject/1773217/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['招魂', 'https://movie.douban.com/subject/3804629/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['死神来了', 'https://movie.douban.com/subject/1300300/?from=subject-page']","['黑暗侵袭', 'https://movie.douban.com/subject/1437109/?from=subject-page']"
https://movie.douban.com/subject/30346025/,电话 콜,李聪,unknown,unknown,朴信惠,全钟瑞,金成铃,剧情,悬疑,惊悚,unknown,韩国,unknown,unknown,unknown,unknown,unknown,2020,"['隐形人', 'https://movie.douban.com/subject/2364086/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['逃出绝命镇', 'https://movie.douban.com/subject/26688480/?from=subject-page']","['解除好友2：暗网', 'https://movie.douban.com/subject/26725678/?from=subject-page']","['记忆之夜', 'https://movie.douban.com/subject/27047871/?from=subject-page']","['致命感应', 'https://movie.douban.com/subject/25909236/?from=subject-page']","['招魂', 'https://movie.douban.com/subject/3804629/?from=subject-page']","['孤儿怨', 'https://movie.douban.com/subject/3011308/?from=subject-page']","['饥饿站台', 'https://movie.douban.com/subject/34805219/?from=subject-page']"
https://movie.douban.com/subject/26602900/,魔女 마녀,朴勋,unknown,unknown,金多美,赵敏修,朴熙顺,动作,悬疑,unknown,unknown,韩国,unknown,unknown,unknown,unknown,unknown,2018,"['安娜', 'https://movie.douban.com/subject/27166976/?from=subject-page']","['魔女2', 'https://movie.douban.com/subject/34832354/?from=subject-page']","['升级', 'https://movie.douban.com/subject/27093707/?from=subject-page']","['恶人传', 'https://movie.douban.com/subject/30211551/?from=subject-page']","['从邪恶中拯救我', 'https://movie.douban.com/subject/30425219/?from=subject-page']","['疾速追杀3', 'https://movie.douban.com/subject/26909790/?from=subject-page']","['超体', 'https://movie.douban.com/subject/24404677/?from=subject-page']","['犯罪都市2', 'https://movie.douban.com/subject/30267287/?from=subject-page']","['孤胆特工', 'https://movie.douban.com/subject/4249355/?from=subject-page']","['嫌疑人', 'https://movie.douban.com/subject/10563779/?from=subject-page']"
https://movie.douban.com/subject/25727048/,福尔摩斯先生 Mr. Holmes,比尔·康,unknown,unknown,伊恩·麦克莱恩,劳拉·琳妮,真田广之,剧情,悬疑,犯罪,unknown,英国,美国,unknown,unknown,unknown,unknown,2015,"['锅匠，裁缝，士兵，间谍', 'https://movie.douban.com/subject/3338851/?from=subject-page']","['大侦探福尔摩斯2：诡影游戏', 'https://movie.douban.com/subject/4051753/?from=subject-page']","['罪恶之家', 'https://movie.douban.com/subject/25955491/?from=subject-page']","['神探夏洛克：可恶的新娘', 'https://movie.douban.com/subject/25920885/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['龙纹身的女孩', 'https://movie.douban.com/subject/4206357/?from=subject-page']"
https://movie.douban.com/subject/10598440/,空中营救 Non-Stop,佐米·希尔,unknown,unknown,连姆·尼森,朱丽安·摩尔,斯科特·麦克纳里,动作,悬疑,惊悚,灾难,英国,法国,美国,unknown,unknown,unknown,2014,"['飓风营救', 'https://movie.douban.com/subject/2124586/?from=subject-page']","['金蝉脱壳', 'https://movie.douban.com/subject/3025447/?from=subject-page']","['谍影重重3', 'https://movie.douban.com/subject/1578507/?from=subject-page']","['碟中谍3', 'https://movie.douban.com/subject/1401533/?from=subject-page']","['惊天危机', 'https://movie.douban.com/subject/10746175/?from=subject-page']","['生死狙击', 'https://movie.douban.com/subject/1947549/?from=subject-page']","['不明身份', 'https://movie.douban.com/subject/3614963/?from=subject-page']","['速度与激情6', 'https://movie.douban.com/subject/6537500/?from=subject-page']","['通勤营救', 'https://movie.douban.com/subject/7056414/?from=subject-page']","['空中监狱', 'https://movie.douban.com/subject/1300618/?from=subject-page']"
https://movie.douban.com/subject/2997052/,吾栖之肤 La piel que habito,佩德罗·阿莫多,unknown,unknown,安东尼奥·班德拉斯,埃伦娜·安纳亚,玛丽萨·帕雷德斯,剧情,悬疑,惊悚,unknown,西班牙,unknown,unknown,unknown,unknown,unknown,2011,"['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['龙纹身的女孩', 'https://movie.douban.com/subject/4206357/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['惊魂记', 'https://movie.douban.com/subject/1293181/?from=subject-page']","['孤儿怨', 'https://movie.douban.com/subject/3011308/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['黑暗面', 'https://movie.douban.com/subject/6536180/?from=subject-page']"
https://movie.douban.com/subject/1416898/,鲸鱼马戏团 Werckmeister harmóniák,贝拉·塔,unknown,unknown,拉尔斯·鲁道夫,彼得·菲茨,汉娜·许古拉,剧情,悬疑,unknown,unknown,匈牙利,意大利,德国,unknown,unknown,unknown,2000,"['撒旦探戈', 'https://movie.douban.com/subject/1422088/?from=subject-page']","['放大', 'https://movie.douban.com/subject/1310176/?from=subject-page']","['来自伦敦的男人', 'https://movie.douban.com/subject/1917205/?from=subject-page']","['第三人', 'https://movie.douban.com/subject/1295451/?from=subject-page']","['审判', 'https://movie.douban.com/subject/1303554/?from=subject-page']","['乡村牧师日记', 'https://movie.douban.com/subject/1401618/?from=subject-page']","['隐藏摄像机', 'https://movie.douban.com/subject/1438066/?from=subject-page']","['迷魂记', 'https://movie.douban.com/subject/1297294/?from=subject-page']","['唐人街', 'https://movie.douban.com/subject/1293889/?from=subject-page']","['M就是凶手', 'https://movie.douban.com/subject/1293381/?from=subject-page']"
https://movie.douban.com/subject/30176393/,误杀,柯汶,unknown,unknown,肖央,谭卓,陈冲,剧情,悬疑,犯罪,unknown,中国大陆,unknown,unknown,unknown,unknown,unknown,2019,"['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']","['悬崖之上', 'https://movie.douban.com/subject/32493124/?from=subject-page']","['调音师', 'https://movie.douban.com/subject/30334073/?from=subject-page']","['无双', 'https://movie.douban.com/subject/26425063/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['唐人街探案', 'https://movie.douban.com/subject/26311973/?from=subject-page']","['记忆大师', 'https://movie.douban.com/subject/25884801/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['全民目击', 'https://movie.douban.com/subject/11510624/?from=subject-page']"
https://movie.douban.com/subject/1307696/,午夜凶铃 リング,中田秀,unknown,unknown,松岛菜菜子,真田广之,竹内结子,悬疑,恐怖,unknown,unknown,日本,unknown,unknown,unknown,unknown,unknown,1998,"['咒怨', 'https://movie.douban.com/subject/1306808/?from=subject-page']","['午夜凶铃2：贞子缠身', 'https://movie.douban.com/subject/1294506/?from=subject-page']","['鬼影', 'https://movie.douban.com/subject/1773217/?from=subject-page']","['鬼来电', 'https://movie.douban.com/subject/1455849/?from=subject-page']","['山村老尸', 'https://movie.douban.com/subject/1305114/?from=subject-page']","['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']","['死神来了', 'https://movie.douban.com/subject/1300300/?from=subject-page']","['驱魔人', 'https://movie.douban.com/subject/1293755/?from=subject-page']","['死寂', 'https://movie.douban.com/subject/1895120/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']"
https://movie.douban.com/subject/1296078/,断头谷 Sleepy Hollow,蒂姆·波,unknown,unknown,约翰尼·德普,克里斯蒂娜·里奇,米兰达·理查森,悬疑,恐怖,奇幻,unknown,美国,德国,unknown,unknown,unknown,unknown,1999,"['理发师陶德', 'https://movie.douban.com/subject/1820145/?from=subject-page']","['夜访吸血鬼', 'https://movie.douban.com/subject/1299327/?from=subject-page']","['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']","['惊情四百年', 'https://movie.douban.com/subject/1293124/?from=subject-page']","['驱魔人', 'https://movie.douban.com/subject/1293755/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['来自地狱', 'https://movie.douban.com/subject/1305248/?from=subject-page']","['死寂', 'https://movie.douban.com/subject/1895120/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['秘窗', 'https://movie.douban.com/subject/1309171/?from=subject-page']"
https://movie.douban.com/subject/1309160/,机械师 The Machinist,布拉德·安德,unknown,unknown,克里斯蒂安·贝尔,詹妮弗·杰森·李,艾塔娜·桑切斯-希洪,剧情,悬疑,惊悚,unknown,西班牙,法国,英国,unknown,unknown,unknown,2004,"['心理游戏', 'https://movie.douban.com/subject/1296384/?from=subject-page']","['生死停留', 'https://movie.douban.com/subject/1432180/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['一级恐惧', 'https://movie.douban.com/subject/1296217/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']"
https://movie.douban.com/subject/26266072/,谍影重重5 Jason Bourne,保罗·格林格拉,unknown,unknown,马特·达蒙,汤米·李·琼斯,艾丽西亚·维坎德,动作,悬疑,惊悚,unknown,美国,中国大陆,西班牙,unknown,unknown,unknown,2016,"['谍影重重2', 'https://movie.douban.com/subject/1308767/?from=subject-page']","['碟中谍3', 'https://movie.douban.com/subject/1401533/?from=subject-page']","['飓风营救', 'https://movie.douban.com/subject/2124586/?from=subject-page']","['速度与激情4', 'https://movie.douban.com/subject/2132930/?from=subject-page']","['生死狙击', 'https://movie.douban.com/subject/1947549/?from=subject-page']","['疾速追杀2', 'https://movie.douban.com/subject/26333560/?from=subject-page']","['美国队长3', 'https://movie.douban.com/subject/25820460/?from=subject-page']","['王牌特工：特工学院', 'https://movie.douban.com/subject/24405378/?from=subject-page']","['黑客帝国2：重装上阵', 'https://movie.douban.com/subject/1304141/?from=subject-page']","['蝙蝠侠：侠影之谜', 'https://movie.douban.com/subject/1309069/?from=subject-page']"
https://movie.douban.com/subject/5155038/,猎头游戏 Hodejegerne,莫滕·泰杜,unknown,unknown,阿卡塞尔·亨涅,西诺薇·玛考迪·伦德,尼古拉·科斯特-瓦尔道,悬疑,惊悚,犯罪,unknown,挪威,瑞典,丹麦,unknown,unknown,unknown,2011,"['女尸谜案', 'https://movie.douban.com/subject/10608242/?from=subject-page']","['囚徒', 'https://movie.douban.com/subject/3592859/?from=subject-page']","['无懈可击', 'https://movie.douban.com/subject/1297145/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['我是谁：没有绝对安全的系统', 'https://movie.douban.com/subject/25932086/?from=subject-page']","['一级恐惧', 'https://movie.douban.com/subject/1296217/?from=subject-page']","['心理游戏', 'https://movie.douban.com/subject/1296384/?from=subject-page']","['无声言证', 'https://movie.douban.com/subject/1305858/?from=subject-page']","['黑暗面', 'https://movie.douban.com/subject/6536180/?from=subject-page']","['大卫·戈尔的一生', 'https://movie.douban.com/subject/1305725/?from=subject-page']"
https://movie.douban.com/subject/5948613/,藏獒多吉,小岛正,unknown,unknown,刘婧荦,阿兰,芒莱,剧情,动画,悬疑,冒险,中国大陆,日本,unknown,unknown,unknown,unknown,2011,"['魁拔之十万火急', 'https://movie.douban.com/subject/4812830/?from=subject-page']","['猫的报恩', 'https://movie.douban.com/subject/1304970/?from=subject-page']","['幽灵公主', 'https://movie.douban.com/subject/1297359/?from=subject-page']","['九色鹿', 'https://movie.douban.com/subject/1428577/?from=subject-page']","['风之谷', 'https://movie.douban.com/subject/1291585/?from=subject-page']","['闪电狗', 'https://movie.douban.com/subject/1793912/?from=subject-page']","['三个和尚', 'https://movie.douban.com/subject/1431699/?from=subject-page']","['天空之城', 'https://movie.douban.com/subject/1291583/?from=subject-page']","['白雪公主和七个小矮人', 'https://movie.douban.com/subject/1297756/?from=subject-page']","['花木兰', 'https://movie.douban.com/subject/1294833/?from=subject-page']"
https://movie.douban.com/subject/1467044/,魔术师 The Illusionist,尼尔·博,unknown,unknown,爱德华·诺顿,保罗·吉亚玛提,杰西卡·贝尔,剧情,爱情,悬疑,unknown,美国,捷克,unknown,unknown,unknown,unknown,2006,"['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['心理游戏', 'https://movie.douban.com/subject/1296384/?from=subject-page']","['生死停留', 'https://movie.douban.com/subject/1432180/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['天使之城', 'https://movie.douban.com/subject/1292212/?from=subject-page']","['时间旅行者的妻子', 'https://movie.douban.com/subject/1885124/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['一级恐惧', 'https://movie.douban.com/subject/1296217/?from=subject-page']","['大侦探福尔摩斯', 'https://movie.douban.com/subject/2998270/?from=subject-page']"
https://movie.douban.com/subject/1299292/,八美图 8 femmes,弗朗索瓦·欧,unknown,unknown,达尼埃尔·达里约,凯瑟琳·德纳芙,伊莎贝尔·于佩尔,喜剧,悬疑,歌舞,unknown,法国,意大利,unknown,unknown,unknown,unknown,2002,"['泳池情杀案', 'https://movie.douban.com/subject/1307427/?from=subject-page']","['高斯福庄园', 'https://movie.douban.com/subject/1306860/?from=subject-page']","['尼罗河上的惨案', 'https://movie.douban.com/subject/1302100/?from=subject-page']","['沙之下', 'https://movie.douban.com/subject/1307476/?from=subject-page']","['放大', 'https://movie.douban.com/subject/1310176/?from=subject-page']","['爱德华大夫', 'https://movie.douban.com/subject/1293973/?from=subject-page']","['东方快车谋杀案', 'https://movie.douban.com/subject/1292699/?from=subject-page']","['阳光下的罪恶', 'https://movie.douban.com/subject/1300266/?from=subject-page']","['后窗', 'https://movie.douban.com/subject/1299080/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']"
https://movie.douban.com/subject/1309064/,八面埋伏 Mindhunters,雷尼·哈,unknown,unknown,凯瑟琳·莫里斯,约翰尼·李·米勒,LL Cool J,剧情,悬疑,惊悚,犯罪,荷兰,英国,美国,unknown,unknown,unknown,2004,"['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['心理游戏', 'https://movie.douban.com/subject/1296384/?from=subject-page']","['玩命记忆', 'https://movie.douban.com/subject/1892848/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['生死停留', 'https://movie.douban.com/subject/1432180/?from=subject-page']","['幻影凶间', 'https://movie.douban.com/subject/1793903/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['豺狼计划', 'https://movie.douban.com/subject/1422950/?from=subject-page']","['狙击电话亭', 'https://movie.douban.com/subject/1303246/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']"
https://movie.douban.com/subject/1302542/,血迷宫 Blood Simple,乔尔·科,unknown,unknown,约翰·盖兹,弗兰西斯·麦克多蒙德,丹·哈达亚,剧情,悬疑,惊悚,犯罪,美国,unknown,unknown,unknown,unknown,unknown,1984,"['冰血暴', 'https://movie.douban.com/subject/1292067/?from=subject-page']","['唐人街', 'https://movie.douban.com/subject/1293889/?from=subject-page']","['缺席的人', 'https://movie.douban.com/subject/1306032/?from=subject-page']","['巴顿·芬克', 'https://movie.douban.com/subject/1298043/?from=subject-page']","['双重赔偿', 'https://movie.douban.com/subject/1293226/?from=subject-page']","['第三人', 'https://movie.douban.com/subject/1295451/?from=subject-page']","['杀手', 'https://movie.douban.com/subject/1293936/?from=subject-page']","['西北偏北', 'https://movie.douban.com/subject/1295872/?from=subject-page']","['老无所依', 'https://movie.douban.com/subject/1857099/?from=subject-page']","['独行杀手', 'https://movie.douban.com/subject/1300966/?from=subject-page']"
https://movie.douban.com/subject/1781126/,十二宫 Zodiac,大卫·芬,unknown,unknown,杰克·吉伦哈尔,马克·鲁弗洛,安东尼·爱德华兹,剧情,悬疑,惊悚,传记,美国,unknown,unknown,unknown,unknown,unknown,2007,"['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['龙纹身的女孩', 'https://movie.douban.com/subject/4206357/?from=subject-page']","['心理游戏', 'https://movie.douban.com/subject/1296384/?from=subject-page']","['一级恐惧', 'https://movie.douban.com/subject/1296217/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['囚徒', 'https://movie.douban.com/subject/3592859/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']"
https://movie.douban.com/subject/1306808/,咒怨 呪怨,清水,unknown,unknown,奥菜惠,伊东美咲,上原美佐,悬疑,恐怖,unknown,unknown,日本,unknown,unknown,unknown,unknown,unknown,2002,"['咒怨2', 'https://movie.douban.com/subject/1308554/?from=subject-page']","['午夜凶铃', 'https://movie.douban.com/subject/1307696/?from=subject-page']","['鬼影', 'https://movie.douban.com/subject/1773217/?from=subject-page']","['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']","['鬼来电', 'https://movie.douban.com/subject/1455849/?from=subject-page']","['山村老尸', 'https://movie.douban.com/subject/1305114/?from=subject-page']","['死寂', 'https://movie.douban.com/subject/1895120/?from=subject-page']","['死神来了', 'https://movie.douban.com/subject/1300300/?from=subject-page']","['潜伏', 'https://movie.douban.com/subject/4817901/?from=subject-page']","['厉鬼将映', 'https://movie.douban.com/subject/3529375/?from=subject-page']"
https://movie.douban.com/subject/1298412/,三十九级台阶 The 39 Steps,阿尔弗雷德·希区柯,unknown,unknown,罗伯特·多纳特,玛德琳·卡洛,露西·曼海姆,悬疑,惊悚,犯罪,unknown,英国,unknown,unknown,unknown,unknown,unknown,1935,"['贵妇失踪记', 'https://movie.douban.com/subject/1292760/?from=subject-page']","['深闺疑云', 'https://movie.douban.com/subject/1295568/?from=subject-page']","['擒凶记', 'https://movie.douban.com/subject/1301233/?from=subject-page']","['爱德华大夫', 'https://movie.douban.com/subject/1293973/?from=subject-page']","['辣手摧花', 'https://movie.douban.com/subject/1293817/?from=subject-page']","['火车怪客', 'https://movie.douban.com/subject/1298505/?from=subject-page']","['艳贼', 'https://movie.douban.com/subject/1298442/?from=subject-page']","['西北偏北', 'https://movie.douban.com/subject/1295872/?from=subject-page']","['美人计', 'https://movie.douban.com/subject/1300766/?from=subject-page']","['捉贼记', 'https://movie.douban.com/subject/1295622/?from=subject-page']"
https://movie.douban.com/subject/26140405/,爱的成人式 イニシエーション・ラブ,堤幸,unknown,unknown,松田翔太,前田敦子,木村文乃,剧情,爱情,悬疑,unknown,日本,unknown,unknown,unknown,unknown,unknown,2015,"['如月疑云', 'https://movie.douban.com/subject/2361826/?from=subject-page']","['白雪公主杀人事件', 'https://movie.douban.com/subject/24858414/?from=subject-page']","['嫌疑人X的献身', 'https://movie.douban.com/subject/2369845/?from=subject-page']","['诈欺游戏 电影版', 'https://movie.douban.com/subject/3718665/?from=subject-page']","['乌鸦的拇指', 'https://movie.douban.com/subject/6889533/?from=subject-page']","['去年冬天与你分手', 'https://movie.douban.com/subject/27102505/?from=subject-page']","['金色梦乡', 'https://movie.douban.com/subject/3660428/?from=subject-page']","['愚行录', 'https://movie.douban.com/subject/26751899/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['花束般的恋爱', 'https://movie.douban.com/subject/34874432/?from=subject-page']"
https://movie.douban.com/subject/3041269/,永无止境 Limitless,尼尔·博,unknown,unknown,布莱德利·库珀,艾比·考尼什,罗伯特·德尼罗,科幻,悬疑,惊悚,unknown,美国,unknown,unknown,unknown,unknown,unknown,2011,"['源代码', 'https://movie.douban.com/subject/3075287/?from=subject-page']","['这个男人来自地球', 'https://movie.douban.com/subject/2300586/?from=subject-page']","['我，机器人', 'https://movie.douban.com/subject/1308843/?from=subject-page']","['我是传奇', 'https://movie.douban.com/subject/1820156/?from=subject-page']","['十二猴子', 'https://movie.douban.com/subject/1298744/?from=subject-page']","['少数派报告', 'https://movie.douban.com/subject/1297689/?from=subject-page']","['异次元骇客', 'https://movie.douban.com/subject/1300282/?from=subject-page']","['前目的地', 'https://movie.douban.com/subject/20278505/?from=subject-page']","['明日边缘', 'https://movie.douban.com/subject/4746257/?from=subject-page']","['第九区', 'https://movie.douban.com/subject/3006772/?from=subject-page']"
https://movie.douban.com/subject/1303170/,上海皇帝之雄霸天下,潘文,unknown,unknown,吕良伟,郑则仕,徐锦江,剧情,悬疑,犯罪,unknown,中国香港,unknown,unknown,unknown,unknown,unknown,1993,"['岁月风云之上海皇帝', 'https://movie.douban.com/subject/1300575/?from=subject-page']","['跛豪', 'https://movie.douban.com/subject/1296272/?from=subject-page']","['四大家族之龙虎兄弟', 'https://movie.douban.com/subject/10581318/?from=subject-page']","['五亿探长雷洛传1：雷老虎', 'https://movie.douban.com/subject/1297248/?from=subject-page']","['黑金', 'https://movie.douban.com/subject/1292962/?from=subject-page']","['O记三合会档案', 'https://movie.douban.com/subject/1294713/?from=subject-page']","['黑社会', 'https://movie.douban.com/subject/1309220/?from=subject-page']","['龙在边缘', 'https://movie.douban.com/subject/1303983/?from=subject-page']","['江湖情', 'https://movie.douban.com/subject/1297497/?from=subject-page']","['濠江风云', 'https://movie.douban.com/subject/1304238/?from=subject-page']"
https://movie.douban.com/subject/1294595/,红色小提琴 Le violon rouge,弗朗索瓦·吉拉,unknown,unknown,卡洛·切基,让-吕克·比多,张艾嘉,剧情,爱情,悬疑,音乐,加拿大,意大利,英国,unknown,unknown,unknown,1998,"['屋顶上的小提琴手', 'https://movie.douban.com/subject/1298517/?from=subject-page']","['迷墙', 'https://movie.douban.com/subject/1296157/?from=subject-page']","['音乐会', 'https://movie.douban.com/subject/3285642/?from=subject-page']","['她比烟花寂寞', 'https://movie.douban.com/subject/1293708/?from=subject-page']","['莫扎特传', 'https://movie.douban.com/subject/1293399/?from=subject-page']","['闪亮的风采', 'https://movie.douban.com/subject/1297007/?from=subject-page']","['黑暗中的舞者', 'https://movie.douban.com/subject/1291562/?from=subject-page']","['探戈狂恋', 'https://movie.douban.com/subject/1301898/?from=subject-page']","['日出时让悲伤终结', 'https://movie.douban.com/subject/1299663/?from=subject-page']","['情键四分钟', 'https://movie.douban.com/subject/1947266/?from=subject-page']"
